rsi_period,entry,exit,stop,final,return_pct,trades,win_rate
6,50,57,0.002,403.65354399201897,-73.0897637338654,707,35.36067892503536
4,45,50,0.01,403.64315570340295,-73.0904562864398,592,28.885135135135137
6,58,65,0.003,403.63039927437205,-73.09130671504187,632,38.765822784810126
6,55,59,0.003,403.546221573328,-73.09691856177814,717,35.70432357043236
4,57,69,0.003,403.32354512484886,-73.1117636583434,720,39.02777777777778
8,55,59,0.003,403.28936695832147,-73.11404220277858,612,37.41830065359477
4,54,60,0.01,403.2188202138832,-73.11874531907445,596,38.25503355704698
4,52,58,0.01,403.19150779994874,-73.12056614667009,599,36.56093489148581
10,56,58,0.003,403.15202404783923,-73.12319839681072,589,36.16298811544992
8,51,52,0.003,402.9510402451392,-73.13659731699072,682,33.28445747800586
10,52,54,0.003,402.8299229762726,-73.14467180158182,578,35.294117647058826
8,52,53,0.003,402.82423990330284,-73.14505067311315,688,33.13953488372093
4,46,57,0.007,402.71215769037144,-73.1525228206419,563,37.12255772646537
10,58,59,0.003,402.6506334621825,-73.1566244358545,593,34.40134907251265
4,49,67,0.002,402.5691800075144,-73.16205466616572,733,37.3806275579809
4,47,60,0.003,402.4727070843329,-73.1684861943778,687,35.37117903930131
4,60,70,0.003,402.459966727741,-73.16933555148393,734,38.555858310626704
6,51,52,0.01,402.26636304928206,-73.1822424633812,564,32.801418439716315
6,56,58,0.005,402.2283092193552,-73.18477938537632,655,37.70992366412214
4,58,69,0.003,402.1712465201248,-73.18858356532502,732,39.07103825136612
4,59,64,0.01,402.07706845907194,-73.19486210272854,594,39.8989898989899
8,51,53,0.002,401.8919110524053,-73.20720592983965,720,33.33333333333333
6,59,63,0.005,401.7817861866009,-73.21454758755993,587,41.22657580919932
4,45,60,0.002,401.7089349416064,-73.21940433722625,733,35.33424283765348
6,50,52,0.007,401.6577397781275,-73.22281734812483,585,35.72649572649573
6,51,55,0.005,401.6149848113773,-73.22566767924151,603,37.3134328358209
4,46,56,0.007,401.5161874348239,-73.23225417101173,573,36.3001745200698
6,55,56,0.007,401.39869488385233,-73.24008700774318,616,36.201298701298704
6,54,55,0.01,401.3601323589992,-73.24265784273338,576,35.41666666666667
6,52,53,0.01,401.30506351344974,-73.24632909910336,580,34.13793103448276
6,47,50,0.005,400.9822820129475,-73.26784786580349,589,33.95585738539898
4,53,63,0.007,400.9786670998892,-73.26808886000738,594,44.27609427609428
6,58,60,0.01,400.8609923412292,-73.27593384391807,541,38.817005545286506
6,55,56,0.01,400.83511468525717,-73.27765902098285,572,36.18881118881119
8,53,54,0.003,400.7974442265129,-73.28017038489914,686,33.965014577259474
4,60,66,0.005,400.58714936102325,-73.29419004259844,689,40.20319303338171
10,54,55,0.005,400.51105951082883,-73.29926269927807,530,36.79245283018868
6,53,55,0.007,400.45486785022763,-73.30300880998483,596,36.74496644295302
4,52,65,0.003,400.41142286527895,-73.30590514231474,719,38.80389429763561
6,59,62,0.007,400.29637166270436,-73.31357522248638,549,42.62295081967213
4,47,53,0.01,399.88152145382463,-73.34123190307835,588,30.272108843537417
4,48,61,0.003,399.7720814730923,-73.34852790179384,688,36.337209302325576
6,45,50,0.002,399.75007826291966,-73.34999478247201,668,33.68263473053892
4,51,61,0.007,399.7107954416605,-73.35261363722263,604,41.22516556291391
4,46,60,0.005,399.5301815167623,-73.36465456554919,589,38.37011884550085
4,57,63,0.01,399.5028429814549,-73.36647713456968,582,41.40893470790378
6,48,51,0.005,399.19262888743447,-73.38715807417104,604,36.092715231788084
8,57,59,0.005,398.9490989842643,-73.40339340104904,564,37.234042553191486
6,47,54,0.002,398.91372291201634,-73.40575180586558,666,35.13513513513514
6,60,65,0.003,398.8881320619025,-73.40745786253984,667,38.830584707646175
4,52,62,0.007,398.8733312685217,-73.40844458209855,604,42.71523178807947
4,48,55,0.01,398.8341044312843,-73.41105970458105,567,32.62786596119929
6,54,65,0.002,398.70396847790676,-73.41973543480623,661,35.400907715582456
6,51,64,0.002,398.67864254792903,-73.42142383013807,626,35.78274760383386
6,51,56,0.003,398.6424419928293,-73.42383720047805,676,35.946745562130175
6,55,62,0.002,398.5402924097158,-73.43064717268561,743,35.66621803499327
4,53,70,0.002,398.5136436649032,-73.43242375567311,747,36.41231593038822
8,50,52,0.002,398.39422831165683,-73.44038477922288,709,32.58110014104372
6,53,54,0.01,398.26313295322035,-73.4491244697853,573,34.031413612565444
6,52,57,0.003,397.82981862092635,-73.47801209193825,686,36.29737609329446
4,45,54,0.007,397.3887328014898,-73.50741781323401,583,34.81989708404803
4,50,61,0.007,397.3516740069715,-73.50988839953523,589,41.08658743633276
4,56,68,0.003,397.3434344784581,-73.51043770143613,731,39.53488372093023
4,55,60,0.01,397.2691854149413,-73.51538763900392,609,37.76683087027914
6,51,53,0.007,397.0732471162898,-73.52845019224733,591,35.53299492385787
4,54,64,0.005,396.95169651589475,-73.53655356560702,648,41.51234567901235
4,58,64,0.007,396.67944166606924,-73.55470388892871,635,41.732283464566926
6,52,54,0.007,396.5358343065426,-73.56427771289715,603,36.152570480928695
6,53,60,0.002,396.52828018553754,-73.56478132096416,747,35.20749665327978
4,50,64,0.003,396.4125656273224,-73.57249562484517,704,39.20454545454545
10,52,55,0.002,396.3987770842391,-73.57341486105074,610,33.60655737704918
4,48,64,0.002,395.9054364574667,-73.60630423616888,740,37.027027027027025
8,54,57,0.005,395.5870457460138,-73.62753028359907,541,39.92606284658041
4,48,58,0.007,395.548514254046,-73.63009904973026,586,37.20136518771331
6,57,67,0.002,395.3958994091264,-73.6402733727249,662,35.196374622356494
8,57,58,0.007,395.37778383842334,-73.64148107743844,534,38.20224719101123
4,47,61,0.005,395.3606815022193,-73.64262123318538,596,39.261744966442954
6,55,58,0.005,395.22318317986924,-73.65178778800872,626,38.019169329073485
8,49,50,0.002,394.9844034159861,-73.66770643893426,708,32.48587570621469
8,53,59,0.002,394.8760827086191,-73.67492781942539,651,34.86943164362519
6,60,63,0.005,394.86899254447366,-73.6754004970351,608,41.44736842105263
4,60,65,0.007,394.8627361533272,-73.67581758977819,646,39.0092879256966
8,56,57,0.007,394.74229070702773,-73.68384728619814,537,40.03724394785848
4,46,58,0.003,394.6893706179026,-73.68737529213982,686,35.27696793002916
6,52,59,0.002,394.5591168314469,-73.69605887790354,743,35.39703903095558
8,57,62,0.002,393.8413616545759,-73.74390922302827,655,34.045801526717554
6,49,54,0.003,393.66999425097885,-73.75533371660141,663,35.444947209653094
4,49,66,0.002,393.36576954389204,-73.77561536374053,748,37.5668449197861
4,46,51,0.01,393.2598874711643,-73.78267416858904,597,29.81574539363484
4,54,67,0.003,393.2506895038519,-73.78328736640987,722,39.05817174515235
6,49,50,0.007,393.1239583991065,-73.79173610672622,603,33.16749585406302
6,57,61,0.003,393.0318773573138,-73.79787484284574,710,35.91549295774648
4,50,69,0.002,392.99364919149474,-73.80042338723368,732,36.74863387978142
4,52,69,0.002,392.8043685647281,-73.8130420956848,752,37.101063829787236
4,54,63,0.007,392.6498294087029,-73.82334470608647,607,43.163097199341024
6,59,65,0.003,392.5314275762479,-73.83123816158349,645,38.759689922480625
10,60,62,0.002,392.45708249489684,-73.83619450034021,630,32.38095238095238
8,54,55,0.01,392.2107958577085,-73.8526136094861,489,38.85480572597137
6,53,57,0.005,392.17523679806817,-73.85498421346213,609,37.60262725779967
4,53,65,0.003,392.17424583041355,-73.85505027797244,732,38.9344262295082
4,49,63,0.003,392.0180516680567,-73.86546322212955,693,38.961038961038966
10,57,58,0.003,392.01653043721876,-73.86556463751874,613,35.07340946166394
4,55,64,0.005,392.0122567836534,-73.86584954775644,660,40.75757575757576
4,48,62,0.005,391.96733646191353,-73.86884423587243,600,40.33333333333333
8,59,63,0.002,391.6573655070998,-73.88950896619335,662,34.13897280966767
4,46,62,0.002,391.569247237143,-73.89538351752381,732,36.885245901639344
4,59,65,0.005,391.454409572615,-73.90303936182568,695,39.568345323741006
6,58,67,0.002,391.350798458405,-73.90994676943967,675,35.55555555555556
6,46,51,0.002,391.31308145894127,-73.91246123607058,686,34.25655976676385
6,59,60,0.01,391.3046653807087,-73.91302230795276,558,37.992831541218635
4,45,59,0.005,391.2965780534648,-73.91356146310235,585,37.94871794871795
4,60,64,0.01,391.17300273741046,-73.92179981750597,610,38.36065573770492
4,49,63,0.005,391.1690449380928,-73.92206367079382,599,41.90317195325542
4,55,63,0.007,391.0444969871013,-73.93036686752659,618,42.394822006472495
4,47,63,0.002,390.9402052261831,-73.9373196515878,740,37.16216216216216
8,54,60,0.002,390.78676161426364,-73.94754922571576,647,35.7032457496136
6,47,53,0.002,390.63231293207696,-73.9578458045282,681,34.36123348017621
4,51,69,0.002,390.5670391335937,-73.96219739109375,742,36.92722371967655
6,56,59,0.003,390.5333403072292,-73.96444397951805,744,35.752688172043015
8,56,61,0.002,390.3060099670487,-73.97959933553008,677,35.450516986706056
4,59,69,0.003,390.2953032159064,-73.98031311893958,746,38.8739946380697
4,53,58,0.01,390.26925251697276,-73.98204983220182,617,36.466774716369535
6,50,54,0.003,390.17967331953497,-73.98802177869767,685,34.89051094890511
10,58,60,0.002,390.1571033135212,-73.98952644576525,637,31.868131868131865
6,49,52,0.005,390.143972906059,-73.99040180626272,615,35.77235772357724
4,46,61,0.002,390.1399160734557,-73.99067226176962,740,36.08108108108108
4,46,55,0.007,390.03965721358276,-73.99735618576115,585,35.72649572649573
8,55,57,0.005,389.75381456377363,-74.0164123624151,565,39.469026548672566
4,58,63,0.01,389.6496123594325,-74.02335917603784,600,41.0
6,54,55,0.007,389.3206596089399,-74.04528935940401,622,35.852090032154344
6,54,57,0.005,389.24222012690024,-74.05051865820664,631,37.08399366085578
8,58,61,0.003,388.9684107806186,-74.06877261462542,618,36.56957928802589
6,60,62,0.007,388.91466224897306,-74.07235585006846,574,42.1602787456446
4,48,61,0.005,388.91070982985553,-74.0726193446763,608,39.30921052631579
6,50,51,0.007,388.83528340129953,-74.0776477732467,606,34.48844884488449
10,56,59,0.002,388.79335195674423,-74.08044320288371,635,33.70078740157481
8,55,56,0.007,388.63135935364954,-74.0912427097567,537,40.59590316573557
4,49,59,0.007,388.5410075332297,-74.09726616445136,591,39.08629441624365
4,53,62,0.007,388.3968641719456,-74.1068757218703,614,42.83387622149837
6,54,58,0.003,388.319840343211,-74.11201064378594,713,34.922861150070126
4,51,57,0.01,388.310665292515,-74.11262231383233,605,35.20661157024794
8,60,63,0.002,388.27779260720075,-74.1148138261866,692,34.68208092485549
4,51,63,0.005,388.0441615025039,-74.13038923316641,630,42.06349206349206
6,48,51,0.003,387.96233499198144,-74.13584433386791,674,34.56973293768546
4,56,60,0.01,387.896948411172,-74.1402034392552,624,37.980769230769226
8,57,60,0.003,387.49034485288206,-74.1673103431412,626,35.46325878594249
6,48,54,0.002,387.4413784187362,-74.17057477208425,697,35.00717360114778
4,54,59,0.01,387.3326639374436,-74.17782240417043,613,37.03099510603589
6,55,65,0.002,387.0855978010458,-74.19429347993028,674,35.60830860534125
6,51,58,0.002,386.9039765074086,-74.20640156617276,719,34.4923504867872
6,57,63,0.002,386.7801815583974,-74.2146545627735,757,34.87450462351387
6,52,55,0.005,386.652243084537,-74.2231837943642,634,36.90851735015773
10,55,58,0.002,386.3689878156967,-74.24206747895356,641,34.945397815912635
6,58,61,0.007,386.328588790466,-74.24476074730227,560,41.07142857142857
6,56,62,0.002,386.0970354916586,-74.26019763388942,766,35.37859007832898
6,50,53,0.005,386.09264838368637,-74.26049010775424,625,36.480000000000004
4,52,61,0.007,386.0361519565102,-74.26425653623265,615,40.97560975609756
8,52,55,0.002,385.9604832469187,-74.26930111687209,707,33.097595473833096
4,57,68,0.003,385.90626248752756,-74.27291583416483,736,38.994565217391305
4,45,57,0.003,385.58334116423003,-74.29444392238467,679,34.75699558173785
4,55,67,0.003,385.3437872108819,-74.31041418594121,733,38.88130968622101
8,58,59,0.005,385.21218614591277,-74.31918759027248,577,36.56845753899481
4,47,59,0.003,385.20846297713217,-74.31943580152452,697,34.86370157819225
6,50,56,0.002,385.03402056206363,-74.33106529586242,723,35.40802213001383
4,47,52,0.01,384.8977782609475,-74.34014811593683,605,29.75206611570248
4,58,68,0.003,384.8037251990568,-74.34641832006288,748,38.903743315508024
4,47,57,0.007,384.71478588796134,-74.35234760746926,581,35.800344234079176
4,50,57,0.01,384.7134872944651,-74.35243418036899,589,34.974533106960955
6,49,55,0.002,384.59848912664853,-74.3601007248901,717,35.146443514644346
4,51,64,0.003,384.59608317388705,-74.36026112174086,716,38.96648044692738
4,45,59,0.002,384.440558648791,-74.37062942341393,742,35.04043126684636
6,52,64,0.002,384.339334756935,-74.377377682871,651,35.944700460829495
4,48,54,0.01,384.2662543942792,-74.38224970704806,589,31.40916808149406
4,45,53,0.007,384.23555650960265,-74.38429623269316,601,33.61064891846922
6,53,64,0.002,384.161853885011,-74.38920974099928,663,35.8974358974359
4,54,66,0.003,383.83111114201995,-74.41125925719867,740,38.37837837837838
4,47,56,0.007,383.57226403456207,-74.4285157310292,591,35.025380710659896
10,54,57,0.002,383.5664944678561,-74.4289003688096,645,34.72868217054263
8,55,60,0.002,383.493439970846,-74.43377066861026,672,35.56547619047619
4,49,55,0.01,383.3226373337447,-74.44515751108369,586,32.93515358361775
4,56,63,0.007,383.0380588975445,-74.46412940683035,632,42.24683544303797
4,56,64,0.005,382.9948763190374,-74.46700824539751,673,40.713224368499255
4,48,60,0.003,382.76164468212846,-74.48255702119144,698,34.95702005730659
8,54,55,0.007,382.73683854818483,-74.48421076345436,532,38.90977443609023
8,53,56,0.002,382.5719235028936,-74.4952050998071,716,33.24022346368715
8,56,58,0.005,382.5320765272757,-74.4978615648483,568,39.08450704225352
4,50,63,0.005,382.5060103982551,-74.499599306783,619,41.84168012924071
6,47,52,0.002,382.50478745434475,-74.49968083637701,694,34.14985590778098
6,51,54,0.005,382.4065633173333,-74.50622911217778,625,35.68
10,52,53,0.003,382.0797572711936,-74.52801618192042,610,35.24590163934426
4,55,59,0.01,381.76285323291484,-74.54914311780567,627,36.52312599681021
4,46,54,0.007,381.71286430051697,-74.55247571329888,603,34.660033167495854
4,50,63,0.003,381.539065633538,-74.56406229109747,720,39.02777777777778
4,57,62,0.01,381.15053246178064,-74.58996450254796,603,39.96683250414594
10,57,59,0.002,380.9688624059029,-74.60207583960647,653,32.7718223583461
8,56,59,0.003,380.86749717814286,-74.60883352145714,633,36.018957345971565
4,52,63,0.005,380.85183302663404,-74.6098777982244,642,42.05607476635514
8,59,61,0.003,380.6682543730449,-74.62211637513035,642,35.66978193146417
10,53,54,0.003,380.55207837060766,-74.62986144195949,618,34.46601941747573
6,58,59,0.01,380.37408445809353,-74.64172770279376,569,37.96133567662566
10,59,61,0.002,380.25394252419153,-74.64973716505389,638,31.661442006269592
10,55,56,0.003,380.18907069016086,-74.65406195398927,619,34.24878836833602
4,51,60,0.007,379.8469120813755,-74.6768725279083,617,39.546191247974065
4,49,58,0.007,379.79072899245665,-74.68061806716956,603,37.47927031509121
4,58,64,0.005,379.219688284874,-74.71868744767507,694,40.20172910662824
4,46,59,0.005,379.1750394761924,-74.72166403492051,601,37.60399334442596
6,56,65,0.002,379.148119656273,-74.7234586895818,696,35.63218390804598
4,60,69,0.003,379.0997380773757,-74.72668412817495,756,38.492063492063494
6,53,56,0.005,379.0946335184947,-74.72702443210035,629,36.88394276629571
4,52,57,0.01,379.07449729584357,-74.72836684694376,618,34.95145631067961
4,52,68,0.002,379.0163808332511,-74.73224127778326,770,37.532467532467535
6,58,62,0.005,378.8042740844885,-74.74638172770076,599,40.56761268781302
4,50,68,0.002,378.7232625768952,-74.75178249487365,749,37.24966622162884
4,50,60,0.007,378.65448353264776,-74.75636776449015,602,39.202657807308974
4,59,64,0.007,378.6281073214833,-74.75812617856778,650,39.84615384615385
4,45,56,0.003,378.4581738942507,-74.76945507371661,685,34.01459854014598
4,46,50,0.01,378.36274605873496,-74.77581692941767,609,28.078817733990146
6,57,64,0.003,378.3348935254653,-74.77767376496898,638,37.93103448275862
4,52,64,0.003,378.1891765906111,-74.7873882272926,729,38.820301783264746
6,59,61,0.007,377.88293732189993,-74.80780417854001,576,40.625
6,54,60,0.002,377.71512030442875,-74.81899197970475,772,34.4559585492228
8,60,61,0.003,377.5850451379209,-74.82766365747194,676,36.09467455621302
4,51,68,0.002,377.27420473896046,-74.84838635073596,760,37.5
4,54,62,0.007,377.05488758532874,-74.86300749431142,628,41.56050955414013
6,52,56,0.003,377.0431368472639,-74.86379087684907,707,35.36067892503536
4,60,65,0.005,376.9335386038926,-74.87109742640716,710,38.309859154929576
4,45,58,0.005,376.8723949972688,-74.87517366684875,595,36.806722689075634
6,54,64,0.002,376.72888208681616,-74.88474119421225,679,35.93519882179676
6,53,57,0.003,376.5921966093829,-74.89385355937448,709,35.119887165021154
6,51,55,0.003,376.56935775762935,-74.89537614949138,694,34.87031700288185
4,51,56,0.01,376.4253799858668,-74.90497466760888,618,34.14239482200647
6,57,60,0.003,376.33707113549826,-74.91086192430012,740,35.4054054054054
6,46,50,0.002,376.3128691462676,-74.91247539024883,701,32.52496433666191
6,51,52,0.007,376.3106358344361,-74.91262427770427,612,33.98692810457516
4,54,70,0.002,375.8088754180284,-74.94607497213144,769,35.890767230169054
6,53,59,0.002,375.7377179348354,-74.95081880434431,763,34.469200524246396
4,47,60,0.005,375.73227060396954,-74.95118195973535,609,37.60262725779967
4,50,56,0.01,375.61686703341934,-74.95887553110538,601,33.94342762063228
4,49,65,0.002,375.6088626745225,-74.95940915503184,760,37.10526315789473
8,54,58,0.003,375.57190379317336,-74.9618730804551,609,37.11001642036125
4,55,66,0.003,375.4465963049064,-74.97022691300623,752,38.16489361702128
4,46,60,0.002,375.2316764750786,-74.98455490166143,749,34.84646194926569
4,57,64,0.005,375.17290375900365,-74.9884730827331,680,40.14705882352941
6,58,64,0.003,375.1080759672021,-74.99279493551985,651,38.40245775729647
8,50,51,0.002,375.0853653789565,-74.99430897473623,729,32.23593964334705
4,53,61,0.007,374.98929360396016,-75.00071375973599,625,40.96
4,55,62,0.007,374.8618729587441,-75.00920846941706,639,40.845070422535215
6,57,66,0.002,374.853829983194,-75.00974466778707,678,35.25073746312684
4,47,51,0.01,374.71264972898587,-75.01915668473428,621,28.663446054750402
4,55,70,0.002,374.582680226229,-75.0278213182514,777,36.16473616473617
6,49,53,0.003,374.50367127597036,-75.03308858160199,682,34.75073313782991
4,46,57,0.003,374.3220147404404,-75.04519901730397,697,34.576757532281206
4,57,61,0.01,374.2732074505815,-75.0484528366279,614,39.08794788273616
6,55,61,0.002,374.27032344473366,-75.04864510368442,762,34.38320209973753
6,48,50,0.005,374.18738489238683,-75.05417434050754,624,33.65384615384615
4,48,57,0.007,374.14756366558146,-75.05682908896122,597,36.01340033500838
4,48,53,0.01,374.0680310033192,-75.06213126644539,606,29.7029702970297
6,52,53,0.007,374.02864095650085,-75.06475726956661,629,34.81717011128776
4,53,69,0.002,373.9509645183777,-75.06993569877483,767,36.89700130378096
4,49,62,0.003,373.9041423986674,-75.07305717342217,706,37.818696883852695
4,48,63,0.002,373.80409669539705,-75.07972688697353,754,37.0026525198939
4,45,58,0.002,373.7790631016528,-75.08139579322315,749,34.57943925233645
6,49,51,0.005,373.31038988972165,-75.11264067401856,636,34.74842767295597
4,57,63,0.007,373.15712822345085,-75.12285811843661,639,41.47104851330204
6,60,67,0.002,373.0403352453701,-75.13064431697532,708,35.87570621468927
4,48,56,0.007,373.0364242356342,-75.13090505095772,607,35.25535420098847
6,54,56,0.005,372.95451518159484,-75.13636565456035,656,36.58536585365854
4,59,68,0.003,372.8568632856141,-75.14287578095906,763,38.79423328964614
6,55,58,0.003,372.74243217102304,-75.1505045219318,731,34.47332421340629
4,59,63,0.01,372.55638876788515,-75.16290741547432,619,39.4184168012924
8,58,60,0.003,372.452164982748,-75.1698556678168,640,35.15625
4,56,59,0.01,372.20361950893925,-75.18642536607072,644,36.80124223602485
6,59,67,0.002,372.17344312689295,-75.1884371248738,690,35.65217391304348
4,54,58,0.01,371.97532982956795,-75.2016446780288,633,35.3870458135861
4,56,67,0.003,371.8217701428432,-75.21188199047712,747,38.82195448460509
4,47,55,0.007,371.66466257994665,-75.22235582800356,604,34.271523178807946
4,53,63,0.005,371.491269037123,-75.23391539752512,651,42.08909370199693
6,55,57,0.005,371.25254376703265,-75.24983041553116,649,36.67180277349769
6,48,50,0.003,371.1741374248695,-75.2550575050087,691,32.41678726483357
6,53,54,0.007,371.0660488320151,-75.26226341119899,619,34.41033925686591
6,58,66,0.002,371.018884840079,-75.26540767732807,691,35.60057887120116
4,51,63,0.003,370.95930133787675,-75.26937991080823,732,38.79781420765027
4,47,62,0.002,370.84017015728807,-75.27732198951414,752,36.3031914893617
4,49,54,0.01,370.7727961006781,-75.28181359328812,611,32.0785597381342
4,53,64,0.003,370.40915079126114,-75.30605661391591,742,38.94878706199461
6,47,51,0.002,370.30023587944277,-75.31331760803714,709,33.286318758815234
4,58,62,0.01,370.2141545679407,-75.31905636213729,623,39.48635634028893
10,53,55,0.002,370.128098378454,-75.3247934414364,653,32.7718223583461
10,54,55,0.003,370.07548963525494,-75.32830069098301,617,33.22528363047002
4,49,62,0.005,369.82127732438704,-75.3452481783742,618,40.29126213592233
10,56,57,0.003,369.72820846588564,-75.35145276894096,627,34.92822966507177
4,48,60,0.005,369.6025196824062,-75.35983202117292,621,37.52012882447665
4,47,61,0.002,369.48650559937516,-75.36756629337499,760,35.526315789473685
6,59,62,0.005,369.45210684818534,-75.36985954345431,612,40.19607843137255
4,56,70,0.002,369.3111968164456,-75.3792535455703,792,36.36363636363637
6,56,57,0.005,368.8445777920083,-75.41036148053279,680,36.029411764705884
6,48,53,0.002,368.7950957438721,-75.41366028374186,716,34.497206703910614
6,60,61,0.007,368.7417777461361,-75.41721481692426,606,40.099009900990104
6,60,64,0.003,368.5988449037538,-75.42674367308308,686,38.19241982507289
6,57,58,0.005,368.401432162008,-75.4399045225328,672,36.45833333333333
4,46,53,0.007,368.36603503158375,-75.44226433122775,621,33.33333333333333
4,48,59,0.003,368.196513299083,-75.45356578006113,709,34.55571227080395
4,51,62,0.005,368.14703407482926,-75.45686439501138,651,40.706605222734254
10,60,61,0.002,368.0500096836525,-75.4633326877565,669,31.390134529147986
4,52,60,0.007,367.9605130988327,-75.46929912674449,629,39.42766295707472
6,52,54,0.005,367.85231075095555,-75.47651261660296,659,35.204855842185125
4,47,58,0.003,367.7840728147698,-75.48106181234868,709,33.99153737658674
8,57,61,0.002,367.38716682904027,-75.50752221139732,695,34.10071942446043
4,56,62,0.007,367.18676590288703,-75.52088227314087,653,40.888208269525265
8,58,62,0.002,367.0080594845519,-75.5327960343632,672,33.18452380952381
4,50,67,0.002,366.69833208666466,-75.5534445275557,761,37.18791064388962
4,45,52,0.007,366.6559734067826,-75.55626843954782,619,32.794830371567045
6,52,58,0.002,366.64229867279914,-75.55718008848005,752,33.909574468085104
4,53,57,0.01,366.4394049617495,-75.57070633588336,637,35.00784929356358
4,52,56,0.01,366.4115433537338,-75.57256377641775,632,33.70253164556962
4,55,58,0.01,366.19962212662796,-75.5866918582248,649,34.82280431432974
4,49,61,0.005,365.97269173687596,-75.60182055087495,626,39.29712460063898
4,54,65,0.003,365.7021229707871,-75.61985846861418,753,37.98140770252324
4,58,63,0.007,365.2030606741402,-75.65312928839066,658,41.33738601823708
6,50,52,0.005,365.19182276874255,-75.65387848208383,643,34.99222395023328
4,51,67,0.002,364.58267085761304,-75.69448860949247,772,37.30569948186528
6,50,55,0.002,364.549910175396,-75.6966726549736,741,34.68286099865047
6,55,64,0.002,364.50483535255506,-75.699677643163,694,35.87896253602306
4,54,63,0.005,364.43782312748306,-75.70414512483447,669,41.554559043348284
8,52,54,0.002,364.4031746095615,-75.70645502602923,740,32.432432432432435
8,51,52,0.002,364.1384043973779,-75.72410637350814,753,31.872509960159363
4,54,61,0.007,364.04233067819314,-75.73051128812047,640,39.84375
8,56,60,0.002,363.31418628754716,-75.77905424749686,697,34.433285509325685
4,47,54,0.007,363.09911049033565,-75.79339263397762,624,33.01282051282051
6,49,52,0.003,363.0646701384045,-75.7956886574397,696,34.05172413793103
4,60,64,0.007,362.9860163406365,-75.80093224395756,666,38.288288288288285
4,50,62,0.005,362.89285399544417,-75.80714306697038,640,40.46875
4,60,63,0.01,362.77165624028515,-75.81522291731433,636,37.89308176100629
4,55,61,0.007,362.61886650270554,-75.82540889981964,652,39.57055214723926
8,55,58,0.003,362.5481795819312,-75.83012136120459,635,36.37795275590551
4,58,61,0.01,362.50876128534156,-75.83274924764389,635,38.582677165354326
4,52,67,0.002,362.4865952445509,-75.83422698369661,784,37.244897959183675
4,49,64,0.002,362.4246708784074,-75.83835527477284,764,37.17277486910995
4,46,58,0.005,362.41423636478044,-75.83905090901465,613,36.378466557911906
8,54,56,0.005,362.3693933004544,-75.84204044663637,565,38.58407079646018
4,56,66,0.003,362.27187946279054,-75.8485413691473,766,38.1201044386423
4,60,68,0.003,362.16151731073995,-75.85589884595068,773,38.42173350582148
6,56,61,0.002,362.11192028319306,-75.85920531445379,788,34.263959390862944
10,56,58,0.002,362.0001011687612,-75.86665992208259,673,33.87815750371471
4,59,64,0.005,361.6595612268046,-75.88936258487969,710,38.59154929577465
6,51,57,0.002,361.5873360808409,-75.89417759461061,736,33.96739130434783
10,55,57,0.002,361.34984568914325,-75.91001028739045,673,33.87815750371471
6,54,57,0.003,361.3237676872297,-75.91174882085136,736,34.23913043478261
4,52,62,0.005,361.32349526359883,-75.91176698242674,663,40.874811463046754
8,53,55,0.002,361.23039014037744,-75.91797399064151,737,32.56445047489824
4,57,67,0.003,361.20877766553343,-75.91941482229777,754,38.46153846153847
8,56,57,0.005,361.0847354772292,-75.92768430151806,595,37.47899159663866
6,59,64,0.003,361.04723831251755,-75.93018411249884,664,37.95180722891566
4,48,55,0.007,360.84907614861083,-75.94339492342594,622,34.244372990353696
8,54,59,0.002,360.6776713292413,-75.95482191138392,672,34.226190476190474
4,50,62,0.003,360.55028479137775,-75.96331434724148,737,37.99185888738128
6,50,53,0.003,360.00847766279287,-75.99943482248047,710,34.36619718309859
4,46,59,0.002,360.0025541008427,-75.99982972661049,759,34.51910408432148
6,48,52,0.002,359.981566494229,-76.00122890038473,730,34.10958904109589
8,59,60,0.003,359.8363576915942,-76.01090948722705,670,34.02985074626866
4,53,68,0.002,359.64568908019555,-76.02362072798697,786,37.531806615776084
4,55,63,0.005,359.6121232755545,-76.02585844829636,681,40.822320117474305
4,49,53,0.01,359.61160406615744,-76.02589306225617,628,30.254777070063692
4,49,57,0.007,359.46448819145587,-76.03570078723627,616,36.36363636363637
4,58,67,0.003,359.4065344004312,-76.03956437330459,767,38.33116036505867
6,57,59,0.003,358.7409192478713,-76.08393871680859,765,35.03267973856209
10,52,54,0.002,358.6418744173584,-76.09054170550944,651,32.41167434715822
4,48,52,0.01,358.3342051146957,-76.11105299235362,624,29.00641025641026
4,52,63,0.003,358.25221918376275,-76.11651872108249,746,38.47184986595174
6,60,62,0.005,358.21151940601976,-76.11923203959869,637,39.87441130298273
4,47,50,0.01,358.08899554395487,-76.12740029706968,633,26.856240126382307
4,46,56,0.003,357.6355375280958,-76.15763083146028,706,33.711048158640224
4,49,61,0.003,357.6155312810517,-76.15896458126322,716,36.592178770949715
6,56,58,0.003,357.6031669555737,-76.15978886962841,760,34.078947368421055
4,50,66,0.002,357.57600802497115,-76.16159946500191,776,37.24226804123711
4,51,59,0.007,357.5256023122138,-76.16495984585241,630,38.730158730158735
4,45,55,0.003,357.4110957064578,-76.17259361956948,698,33.5243553008596
6,58,61,0.005,357.3924655890501,-76.17383562739666,624,38.621794871794876
4,50,59,0.007,357.2238732383666,-76.18507511744222,615,38.3739837398374
